Thickness of SUS flat deg [mm]1	138Sn 50+	Thickness of SUS flat deg [mm]2	138Sn 50+	Thickness of SUS flat deg [mm]3	138Sn 50+	Thickness of SUS flat deg [mm]4	138Sn 49+	Thickness of SUS flat deg [mm]5	138Sn 49+	Thickness of SUS flat deg [mm]6	138Sn 49+	Thickness of SUS flat deg [mm]7	138Sn 48+	Thickness of SUS flat deg [mm]8	138Sn 48+	Thickness of SUS flat deg [mm]9	138Sn 48+	Thickness of SUS flat deg [mm]10	138Sn 50+	Thickness of SUS flat deg [mm]11	138Sn 50+	Thickness of SUS flat deg [mm]12	138Sn 50+	Thickness of SUS flat deg [mm]13	138Sn 49+	Thickness of SUS flat deg [mm]14	138Sn 49+	Thickness of SUS flat deg [mm]15	138Sn 49+	Thickness of SUS flat deg [mm]16	138Sn 48+	Thickness of SUS flat deg [mm]17	138Sn 50+	Thickness of SUS flat deg [mm]18	138Sn 50+	Thickness of SUS flat deg [mm]19	138Sn 49+	Thickness of SUS flat deg [mm]20	138Sn 50+	Thickness of SUS flat deg [mm]21	138Sn 49+	Thickness of SUS flat deg [mm]22	138Sn 48+	Thickness of SUS flat deg [mm]23	138Sn 50+	Thickness of SUS flat deg [mm]24	138Sn 49+	Thickness of SUS flat deg [mm]25	138Sn 50+	Thickness of SUS flat deg [mm]26	138Sn 49+	Thickness of SUS flat deg [mm]27	138Sn 50+	Thickness of SUS flat deg [mm]28	138Sn 49+	Thickness of SUS flat deg [mm]29	138Sn 50+	Thickness of SUS flat deg [mm]30	136Sn 50+	Thickness of SUS flat deg [mm]31	141Te 52+	Thickness of SUS flat deg [mm]32	139Sb 51+	Thickness of SUS flat deg [mm]33	141Te 51+	Thickness of SUS flat deg [mm]34	136Sn 49+	Thickness of SUS flat deg [mm]35	137Sn 50+	Thickness of SUS flat deg [mm]36	138Sb 51+	Thickness of SUS flat deg [mm]37	139Sb 50+	Thickness of SUS flat deg [mm]38	138Sb 50+	Thickness of SUS flat deg [mm]39	137Sn 49+	Thickness of SUS flat deg [mm]40	135In 49+	Thickness of SUS flat deg [mm]41	141Te 50+	Thickness of SUS flat deg [mm]42	136Sn 48+	Thickness of SUS flat deg [mm]43	139Sb 49+	Thickness of SUS flat deg [mm]44	136Sn 50+	Thickness of SUS flat deg [mm]45	136Sn 50+	Thickness of SUS flat deg [mm]46	135In 48+	Thickness of SUS flat deg [mm]47	138Sb 49+	Thickness of SUS flat deg [mm]48	137Sn 48+	Thickness of SUS flat deg [mm]49	136Sn 49+	Thickness of SUS flat deg [mm]50	136Sn 49+	
2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	5.4292e-27	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	1.41807   	2.169000	0.229903  	2.169000	0         	2.169000	0.0271577 	2.169000	0.1595    	2.169000	0.00346543	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0         	2.169000	0.000303192	2.169000	0.000910558	2.169000	0.00508997	2.169000	0         	2.169000	0         	
2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	1.42817   	2.170000	0.261693  	2.170000	0         	2.170000	0.031098  	2.170000	0.161805  	2.170000	0.00454934	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0         	2.170000	0.000401935	2.170000	0.00104965	2.170000	0.00519636	2.170000	0         	2.170000	0         	
2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	1.41536   	2.171000	0.294015  	2.171000	0         	2.171000	0.0351337 	2.171000	0.161737  	2.171000	0.00585125	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0         	2.171000	0.000521898	2.171000	0.00119321	2.171000	0.00523122	2.171000	0         	2.171000	0         	
2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0.000114525	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	1.61697   	2.172000	0.326979  	2.172000	0         	2.172000	0.0392254 	2.172000	0.186388  	2.172000	0.0073772 	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0         	2.172000	0.000663607	2.172000	0.0013384 	2.172000	0.0061916 	2.172000	0         	2.172000	0         	
2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0.00134323	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	6.76519e-05	2.173000	1.4848    	2.173000	0.361815  	2.173000	0         	2.173000	0.0434814 	2.173000	0.176144  	2.173000	0.00914331	2.173000	0         	2.173000	6.18638e-07	2.173000	0         	2.173000	0         	2.173000	0         	2.173000	0.000828998	2.173000	0.00148681	2.173000	0.00576652	2.173000	0         	2.173000	0         	
2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0.00358147	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0.000281875	2.174000	0.97667   	2.174000	0.398113  	2.174000	0         	2.174000	0.0479813 	2.174000	0.142661  	2.174000	0.0111248 	2.174000	0         	2.174000	5.34485e-06	2.174000	0         	2.174000	0         	2.174000	0         	2.174000	0.00101753	2.174000	0.00164475	2.174000	0.00541542	2.174000	0         	2.174000	0         	
2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0.00645139	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0.000554324	2.175000	0.69416   	2.175000	0.436637  	2.175000	0         	2.175000	0.0526621 	2.175000	0.0745808 	2.175000	0.0133048 	2.175000	0         	2.175000	1.31954e-05	2.175000	0         	2.175000	0         	2.175000	0         	2.175000	0.00122524	2.175000	0.00180873	2.175000	0.00422319	2.175000	0         	2.175000	0         	
2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0.0111675 	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0.000954239	2.176000	0.0290779 	2.176000	0.478288  	2.176000	0         	2.176000	0.0577003 	2.176000	0.022073  	2.176000	0.0156814 	2.176000	0         	2.176000	2.34773e-05	2.176000	0         	2.176000	0         	2.176000	0         	2.176000	0.00145538	2.176000	0.00198279	2.176000	0.00139944	2.176000	0         	2.176000	0         	
2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0.0192256 	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0.00166501	2.177000	7.57237e-09	2.177000	0.525543  	2.177000	0         	2.177000	0.0632655 	2.177000	4.07494e-07	2.177000	0.0182526 	2.177000	0         	2.177000	4.07241e-05	2.177000	0         	2.177000	0         	2.177000	0         	2.177000	0.0017025 	2.177000	0.0021724 	2.177000	0.000788602	2.177000	0         	2.177000	0         	
2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0.0319201 	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0.00280926	2.178000	0.0170383 	2.178000	0.5827    	2.178000	0         	2.178000	0.069809  	2.178000	2.40945e-12	2.178000	0.0210155 	2.178000	0         	2.178000	6.98752e-05	2.178000	0         	2.178000	0         	2.178000	0         	2.178000	0.00196794	2.178000	0.00238852	2.178000	8.41426e-12	2.178000	0         	2.178000	0         	
2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0.051188  	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0.00457709	2.179000	0.00553681	2.179000	0.655461  	2.179000	0         	2.179000	0.078015  	2.179000	0.00106072	2.179000	0.0239987 	2.179000	0         	2.179000	0.000115659	2.179000	0         	2.179000	0         	2.179000	0         	2.179000	0.00225696	2.179000	0.00265186	2.179000	1.08936e-15	2.179000	0         	2.179000	0         	
2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0.0795607 	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0.00720788	2.180000	0.000417223	2.180000	0.747947  	2.180000	0         	2.180000	0.0883767 	2.180000	0.000265496	2.180000	0.0272431 	2.180000	0         	2.180000	0.000184863	2.180000	0         	2.180000	0         	2.180000	0         	2.180000	0.00256647	2.180000	0.0029874 	2.180000	5.3103e-18	2.180000	0         	2.180000	0         	
2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0.120299  	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0.0110423 	2.181000	0         	2.181000	0.86401   	2.181000	0         	2.181000	0.101586  	2.181000	0         	2.181000	0.0307863 	2.181000	0         	2.181000	0.000286584	2.181000	0         	2.181000	0         	2.181000	0         	2.181000	0.00290574	2.181000	0.00341512	2.181000	8.02123e-08	2.181000	0         	2.181000	0         	
2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0.176318  	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0.0164031 	2.182000	0         	2.182000	0.982464  	2.182000	0         	2.182000	0.118459  	2.182000	0         	2.182000	0.0347705 	2.182000	0         	2.182000	0.000432082	2.182000	0         	2.182000	0         	2.182000	0         	2.182000	0.00328321	2.182000	0.00395444	2.182000	0         	2.182000	0         	2.182000	0         	
2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0.252853  	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0.0237258 	2.183000	0         	2.183000	1.11455   	2.183000	0         	2.183000	0.131475  	2.183000	0         	2.183000	0.0392547 	2.183000	0         	2.183000	0.000631782	2.183000	0         	2.183000	0         	2.183000	0         	2.183000	0.00370691	2.183000	0.00446434	2.183000	0         	2.183000	0         	2.183000	0         	
2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0.357513  	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0.0337643 	2.184000	0         	2.184000	1.17781   	2.184000	0         	2.184000	0.14326   	2.184000	0         	2.184000	0.0441504 	2.184000	0         	2.184000	0.000904725	2.184000	0         	2.184000	0         	2.184000	0         	2.184000	0.00417858	2.184000	0.00504832	2.184000	0         	2.184000	0         	2.184000	0         	
2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0.495262  	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0.0472551 	2.185000	0         	2.185000	1.23284   	2.185000	0         	2.185000	0.152383  	2.185000	0         	2.185000	0.0494456 	2.185000	0         	2.185000	0.00127719	2.185000	0         	2.185000	0         	2.185000	0         	2.185000	0.00470049	2.185000	0.00531695	2.185000	0         	2.185000	0         	2.185000	0         	
